DATAFLOW,MEASURE: Type of Visa,MIGRATIONTYPE: Migration Type,REGION: Region,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment,REPYEAREND: Reporting Year End Day
ABS:ABS_NOM_VISA_FY(1.0.0),12: Permanent visa - Special Eligibility and humanitarian,1: NOM arrivals,AUS: Australia,A: Annual,2020,13000,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),12: Permanent visa - Special Eligibility and humanitarian,1: NOM arrivals,AUS: Australia,A: Annual,2021,590,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),12: Permanent visa - Special Eligibility and humanitarian,1: NOM arrivals,AUS: Australia,A: Annual,2022,7340,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),14: Australian Citizen,1: NOM arrivals,2: Victoria,A: Annual,2005,16410,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),14: Australian Citizen,1: NOM arrivals,2: Victoria,A: Annual,2006,17210,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),14: Australian Citizen,1: NOM arrivals,2: Victoria,A: Annual,2007,17230,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),14: Australian Citizen,1: NOM arrivals,2: Victoria,A: Annual,2008,17590,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),14: Australian Citizen,1: NOM arrivals,2: Victoria,A: Annual,2009,18860,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),14: Australian Citizen,1: NOM arrivals,2: Victoria,A: Annual,2010,18660,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),14: Australian Citizen,1: NOM arrivals,2: Victoria,A: Annual,2011,18760,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),14: Australian Citizen,1: NOM arrivals,2: Victoria,A: Annual,2012,19170,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),14: Australian Citizen,1: NOM arrivals,2: Victoria,A: Annual,2013,19130,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),14: Australian Citizen,1: NOM arrivals,2: Victoria,A: Annual,2014,18070,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),14: Australian Citizen,1: NOM arrivals,2: Victoria,A: Annual,2015,18060,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),14: Australian Citizen,1: NOM arrivals,2: Victoria,A: Annual,2016,18990,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),14: Australian Citizen,1: NOM arrivals,2: Victoria,A: Annual,2017,20110,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),14: Australian Citizen,1: NOM arrivals,2: Victoria,A: Annual,2018,19990,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),14: Australian Citizen,1: NOM arrivals,2: Victoria,A: Annual,2019,19840,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),14: Australian Citizen,1: NOM arrivals,2: Victoria,A: Annual,2020,23150,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),14: Australian Citizen,1: NOM arrivals,2: Victoria,A: Annual,2021,10360,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),14: Australian Citizen,1: NOM arrivals,2: Victoria,A: Annual,2022,15690,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),14: Australian Citizen,1: NOM arrivals,6: Tasmania,A: Annual,2005,970,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),14: Australian Citizen,1: NOM arrivals,6: Tasmania,A: Annual,2006,1010,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),14: Australian Citizen,1: NOM arrivals,6: Tasmania,A: Annual,2007,940,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),14: Australian Citizen,1: NOM arrivals,6: Tasmania,A: Annual,2008,1010,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),14: Australian Citizen,1: NOM arrivals,6: Tasmania,A: Annual,2009,1100,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),14: Australian Citizen,1: NOM arrivals,6: Tasmania,A: Annual,2010,1030,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),14: Australian Citizen,1: NOM arrivals,6: Tasmania,A: Annual,2011,950,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),14: Australian Citizen,1: NOM arrivals,6: Tasmania,A: Annual,2012,850,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),14: Australian Citizen,1: NOM arrivals,6: Tasmania,A: Annual,2013,850,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),14: Australian Citizen,1: NOM arrivals,6: Tasmania,A: Annual,2014,930,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),14: Australian Citizen,1: NOM arrivals,6: Tasmania,A: Annual,2015,850,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),14: Australian Citizen,1: NOM arrivals,6: Tasmania,A: Annual,2016,810,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),14: Australian Citizen,1: NOM arrivals,6: Tasmania,A: Annual,2017,870,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),14: Australian Citizen,1: NOM arrivals,6: Tasmania,A: Annual,2018,880,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),14: Australian Citizen,1: NOM arrivals,6: Tasmania,A: Annual,2019,930,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),14: Australian Citizen,1: NOM arrivals,6: Tasmania,A: Annual,2020,1210,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),14: Australian Citizen,1: NOM arrivals,6: Tasmania,A: Annual,2021,480,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),14: Australian Citizen,1: NOM arrivals,6: Tasmania,A: Annual,2022,600,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),16: Total,1: NOM arrivals,6: Tasmania,A: Annual,2005,3170,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),16: Total,1: NOM arrivals,6: Tasmania,A: Annual,2006,3400,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),16: Total,1: NOM arrivals,6: Tasmania,A: Annual,2007,3440,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),16: Total,1: NOM arrivals,6: Tasmania,A: Annual,2008,3900,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),16: Total,1: NOM arrivals,6: Tasmania,A: Annual,2009,4290,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),16: Total,1: NOM arrivals,6: Tasmania,A: Annual,2010,4010,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),16: Total,1: NOM arrivals,6: Tasmania,A: Annual,2011,3470,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),16: Total,1: NOM arrivals,6: Tasmania,A: Annual,2012,3780,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),16: Total,1: NOM arrivals,6: Tasmania,A: Annual,2013,3920,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),16: Total,1: NOM arrivals,6: Tasmania,A: Annual,2014,4190,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),16: Total,1: NOM arrivals,6: Tasmania,A: Annual,2015,4210,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),16: Total,1: NOM arrivals,6: Tasmania,A: Annual,2016,4210,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),16: Total,1: NOM arrivals,6: Tasmania,A: Annual,2017,4700,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),16: Total,1: NOM arrivals,6: Tasmania,A: Annual,2018,5110,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),16: Total,1: NOM arrivals,6: Tasmania,A: Annual,2019,5880,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),16: Total,1: NOM arrivals,6: Tasmania,A: Annual,2020,6510,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),16: Total,1: NOM arrivals,6: Tasmania,A: Annual,2021,1610,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),16: Total,1: NOM arrivals,6: Tasmania,A: Annual,2022,5150,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),2: Temporary visa - Vocational Education and Training sector,1: NOM arrivals,6: Tasmania,A: Annual,2005,30,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),2: Temporary visa - Vocational Education and Training sector,1: NOM arrivals,6: Tasmania,A: Annual,2006,50,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),2: Temporary visa - Vocational Education and Training sector,1: NOM arrivals,6: Tasmania,A: Annual,2007,90,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),2: Temporary visa - Vocational Education and Training sector,1: NOM arrivals,6: Tasmania,A: Annual,2008,80,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),2: Temporary visa - Vocational Education and Training sector,1: NOM arrivals,6: Tasmania,A: Annual,2009,170,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),2: Temporary visa - Vocational Education and Training sector,1: NOM arrivals,6: Tasmania,A: Annual,2010,80,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),2: Temporary visa - Vocational Education and Training sector,1: NOM arrivals,6: Tasmania,A: Annual,2011,40,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),2: Temporary visa - Vocational Education and Training sector,1: NOM arrivals,6: Tasmania,A: Annual,2012,40,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),2: Temporary visa - Vocational Education and Training sector,1: NOM arrivals,6: Tasmania,A: Annual,2013,30,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),2: Temporary visa - Vocational Education and Training sector,1: NOM arrivals,6: Tasmania,A: Annual,2014,30,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),2: Temporary visa - Vocational Education and Training sector,1: NOM arrivals,6: Tasmania,A: Annual,2015,30,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),2: Temporary visa - Vocational Education and Training sector,1: NOM arrivals,6: Tasmania,A: Annual,2016,30,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),2: Temporary visa - Vocational Education and Training sector,1: NOM arrivals,6: Tasmania,A: Annual,2017,40,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),2: Temporary visa - Vocational Education and Training sector,1: NOM arrivals,6: Tasmania,A: Annual,2018,90,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),2: Temporary visa - Vocational Education and Training sector,1: NOM arrivals,6: Tasmania,A: Annual,2019,110,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),2: Temporary visa - Vocational Education and Training sector,1: NOM arrivals,6: Tasmania,A: Annual,2020,110,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),2: Temporary visa - Vocational Education and Training sector,1: NOM arrivals,6: Tasmania,A: Annual,2021,10,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),2: Temporary visa - Vocational Education and Training sector,1: NOM arrivals,6: Tasmania,A: Annual,2022,180,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),3: Temporary visa - Higher education sector,1: NOM arrivals,6: Tasmania,A: Annual,2005,420,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),3: Temporary visa - Higher education sector,1: NOM arrivals,6: Tasmania,A: Annual,2006,450,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),3: Temporary visa - Higher education sector,1: NOM arrivals,6: Tasmania,A: Annual,2007,540,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),3: Temporary visa - Higher education sector,1: NOM arrivals,6: Tasmania,A: Annual,2008,670,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),3: Temporary visa - Higher education sector,1: NOM arrivals,6: Tasmania,A: Annual,2009,680,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),3: Temporary visa - Higher education sector,1: NOM arrivals,6: Tasmania,A: Annual,2010,680,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),3: Temporary visa - Higher education sector,1: NOM arrivals,6: Tasmania,A: Annual,2011,490,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),3: Temporary visa - Higher education sector,1: NOM arrivals,6: Tasmania,A: Annual,2012,640,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),3: Temporary visa - Higher education sector,1: NOM arrivals,6: Tasmania,A: Annual,2013,580,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),3: Temporary visa - Higher education sector,1: NOM arrivals,6: Tasmania,A: Annual,2014,740,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),3: Temporary visa - Higher education sector,1: NOM arrivals,6: Tasmania,A: Annual,2015,1120,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),3: Temporary visa - Higher education sector,1: NOM arrivals,6: Tasmania,A: Annual,2016,970,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),3: Temporary visa - Higher education sector,1: NOM arrivals,6: Tasmania,A: Annual,2017,1020,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),3: Temporary visa - Higher education sector,1: NOM arrivals,6: Tasmania,A: Annual,2018,1230,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),3: Temporary visa - Higher education sector,1: NOM arrivals,6: Tasmania,A: Annual,2019,1360,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),3: Temporary visa - Higher education sector,1: NOM arrivals,6: Tasmania,A: Annual,2020,830,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),3: Temporary visa - Higher education sector,1: NOM arrivals,6: Tasmania,A: Annual,2021,10,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),3: Temporary visa - Higher education sector,1: NOM arrivals,6: Tasmania,A: Annual,2022,920,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),7: Temporary visa - Working Holiday,1: NOM arrivals,3: Queensland,A: Annual,2005,2230,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),7: Temporary visa - Working Holiday,1: NOM arrivals,3: Queensland,A: Annual,2006,3350,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),7: Temporary visa - Working Holiday,1: NOM arrivals,3: Queensland,A: Annual,2007,4560,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),7: Temporary visa - Working Holiday,1: NOM arrivals,3: Queensland,A: Annual,2008,6620,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),7: Temporary visa - Working Holiday,1: NOM arrivals,3: Queensland,A: Annual,2009,8410,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),7: Temporary visa - Working Holiday,1: NOM arrivals,3: Queensland,A: Annual,2010,7760,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),7: Temporary visa - Working Holiday,1: NOM arrivals,3: Queensland,A: Annual,2011,9130,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),7: Temporary visa - Working Holiday,1: NOM arrivals,3: Queensland,A: Annual,2012,11800,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),7: Temporary visa - Working Holiday,1: NOM arrivals,3: Queensland,A: Annual,2013,13170,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),7: Temporary visa - Working Holiday,1: NOM arrivals,3: Queensland,A: Annual,2014,11630,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),7: Temporary visa - Working Holiday,1: NOM arrivals,3: Queensland,A: Annual,2015,11200,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),7: Temporary visa - Working Holiday,1: NOM arrivals,3: Queensland,A: Annual,2016,10710,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),7: Temporary visa - Working Holiday,1: NOM arrivals,3: Queensland,A: Annual,2017,10320,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),7: Temporary visa - Working Holiday,1: NOM arrivals,3: Queensland,A: Annual,2018,10550,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),7: Temporary visa - Working Holiday,1: NOM arrivals,3: Queensland,A: Annual,2019,10210,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),7: Temporary visa - Working Holiday,1: NOM arrivals,3: Queensland,A: Annual,2020,8370,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),7: Temporary visa - Working Holiday,1: NOM arrivals,3: Queensland,A: Annual,2021,180,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),7: Temporary visa - Working Holiday,1: NOM arrivals,3: Queensland,A: Annual,2022,2700,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),9: Permanent visa - Total,1: NOM arrivals,7: Northern Territory,A: Annual,2005,440,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),9: Permanent visa - Total,1: NOM arrivals,7: Northern Territory,A: Annual,2006,490,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),9: Permanent visa - Total,1: NOM arrivals,7: Northern Territory,A: Annual,2007,600,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),9: Permanent visa - Total,1: NOM arrivals,7: Northern Territory,A: Annual,2008,550,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),9: Permanent visa - Total,1: NOM arrivals,7: Northern Territory,A: Annual,2009,670,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),9: Permanent visa - Total,1: NOM arrivals,7: Northern Territory,A: Annual,2010,750,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),9: Permanent visa - Total,1: NOM arrivals,7: Northern Territory,A: Annual,2011,610,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),9: Permanent visa - Total,1: NOM arrivals,7: Northern Territory,A: Annual,2012,800,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),9: Permanent visa - Total,1: NOM arrivals,7: Northern Territory,A: Annual,2013,730,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),9: Permanent visa - Total,1: NOM arrivals,7: Northern Territory,A: Annual,2014,960,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),9: Permanent visa - Total,1: NOM arrivals,7: Northern Territory,A: Annual,2015,920,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),9: Permanent visa - Total,1: NOM arrivals,7: Northern Territory,A: Annual,2016,1000,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),9: Permanent visa - Total,1: NOM arrivals,7: Northern Territory,A: Annual,2017,1020,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),9: Permanent visa - Total,1: NOM arrivals,7: Northern Territory,A: Annual,2018,830,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),9: Permanent visa - Total,1: NOM arrivals,7: Northern Territory,A: Annual,2019,900,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),9: Permanent visa - Total,1: NOM arrivals,7: Northern Territory,A: Annual,2020,550,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),9: Permanent visa - Total,1: NOM arrivals,7: Northern Territory,A: Annual,2021,200,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),9: Permanent visa - Total,1: NOM arrivals,7: Northern Territory,A: Annual,2022,850,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),10: Permanent visa - Family,1: NOM arrivals,1: New South Wales,A: Annual,2005,12370,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),10: Permanent visa - Family,1: NOM arrivals,1: New South Wales,A: Annual,2006,13250,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),10: Permanent visa - Family,1: NOM arrivals,1: New South Wales,A: Annual,2007,13530,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),10: Permanent visa - Family,1: NOM arrivals,1: New South Wales,A: Annual,2008,13810,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),10: Permanent visa - Family,1: NOM arrivals,1: New South Wales,A: Annual,2009,14230,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),10: Permanent visa - Family,1: NOM arrivals,1: New South Wales,A: Annual,2010,13950,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),10: Permanent visa - Family,1: NOM arrivals,1: New South Wales,A: Annual,2011,13090,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),10: Permanent visa - Family,1: NOM arrivals,1: New South Wales,A: Annual,2012,13120,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),10: Permanent visa - Family,1: NOM arrivals,1: New South Wales,A: Annual,2013,13280,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),10: Permanent visa - Family,1: NOM arrivals,1: New South Wales,A: Annual,2014,13160,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),10: Permanent visa - Family,1: NOM arrivals,1: New South Wales,A: Annual,2015,11770,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),10: Permanent visa - Family,1: NOM arrivals,1: New South Wales,A: Annual,2016,11580,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),10: Permanent visa - Family,1: NOM arrivals,1: New South Wales,A: Annual,2017,11070,PSNS: Persons,,,30-6: Year Ending 30 June
