DATAFLOW,MEASURE: Type of Visa,MIGRATIONTYPE: Migration Type,REGION: Region,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment,REPYEAREND: Reporting Year End Day
ABS:ABS_NOM_VISA_FY(1.0.0),7: Temporary visa - Working Holiday,1: NOM arrivals,3: Queensland,A: Annual,2013,13170,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),7: Temporary visa - Working Holiday,1: NOM arrivals,3: Queensland,A: Annual,2014,11630,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),7: Temporary visa - Working Holiday,1: NOM arrivals,3: Queensland,A: Annual,2015,11200,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),7: Temporary visa - Working Holiday,1: NOM arrivals,3: Queensland,A: Annual,2016,10710,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),7: Temporary visa - Working Holiday,1: NOM arrivals,3: Queensland,A: Annual,2017,10320,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),7: Temporary visa - Working Holiday,1: NOM arrivals,3: Queensland,A: Annual,2018,10550,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),7: Temporary visa - Working Holiday,1: NOM arrivals,3: Queensland,A: Annual,2019,10210,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),7: Temporary visa - Working Holiday,1: NOM arrivals,3: Queensland,A: Annual,2020,8370,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),7: Temporary visa - Working Holiday,1: NOM arrivals,3: Queensland,A: Annual,2021,180,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),7: Temporary visa - Working Holiday,1: NOM arrivals,3: Queensland,A: Annual,2022,2700,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),9: Permanent visa - Total,1: NOM arrivals,7: Northern Territory,A: Annual,2012,800,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),9: Permanent visa - Total,1: NOM arrivals,7: Northern Territory,A: Annual,2013,730,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),9: Permanent visa - Total,1: NOM arrivals,7: Northern Territory,A: Annual,2014,960,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),9: Permanent visa - Total,1: NOM arrivals,7: Northern Territory,A: Annual,2015,920,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),9: Permanent visa - Total,1: NOM arrivals,7: Northern Territory,A: Annual,2016,1000,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),9: Permanent visa - Total,1: NOM arrivals,7: Northern Territory,A: Annual,2017,1020,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),9: Permanent visa - Total,1: NOM arrivals,7: Northern Territory,A: Annual,2018,830,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),9: Permanent visa - Total,1: NOM arrivals,7: Northern Territory,A: Annual,2019,900,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),9: Permanent visa - Total,1: NOM arrivals,7: Northern Territory,A: Annual,2020,550,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),9: Permanent visa - Total,1: NOM arrivals,7: Northern Territory,A: Annual,2021,200,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),9: Permanent visa - Total,1: NOM arrivals,7: Northern Territory,A: Annual,2022,850,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),10: Permanent visa - Family,1: NOM arrivals,1: New South Wales,A: Annual,2012,13120,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),10: Permanent visa - Family,1: NOM arrivals,1: New South Wales,A: Annual,2013,13280,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),10: Permanent visa - Family,1: NOM arrivals,1: New South Wales,A: Annual,2014,13160,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),10: Permanent visa - Family,1: NOM arrivals,1: New South Wales,A: Annual,2015,11770,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),10: Permanent visa - Family,1: NOM arrivals,1: New South Wales,A: Annual,2016,11580,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),10: Permanent visa - Family,1: NOM arrivals,1: New South Wales,A: Annual,2017,11070,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),10: Permanent visa - Family,1: NOM arrivals,1: New South Wales,A: Annual,2018,9720,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),10: Permanent visa - Family,1: NOM arrivals,1: New South Wales,A: Annual,2019,8830,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),10: Permanent visa - Family,1: NOM arrivals,1: New South Wales,A: Annual,2020,7330,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),10: Permanent visa - Family,1: NOM arrivals,1: New South Wales,A: Annual,2021,7580,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),10: Permanent visa - Family,1: NOM arrivals,1: New South Wales,A: Annual,2022,9270,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),11: Permanent visa - Skill,1: NOM arrivals,1: New South Wales,A: Annual,2012,9440,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),11: Permanent visa - Skill,1: NOM arrivals,1: New South Wales,A: Annual,2013,8990,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),11: Permanent visa - Skill,1: NOM arrivals,1: New South Wales,A: Annual,2014,11040,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),11: Permanent visa - Skill,1: NOM arrivals,1: New South Wales,A: Annual,2015,12290,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),11: Permanent visa - Skill,1: NOM arrivals,1: New South Wales,A: Annual,2016,13230,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),11: Permanent visa - Skill,1: NOM arrivals,1: New South Wales,A: Annual,2017,16190,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),11: Permanent visa - Skill,1: NOM arrivals,1: New South Wales,A: Annual,2018,15380,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),11: Permanent visa - Skill,1: NOM arrivals,1: New South Wales,A: Annual,2019,13000,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),11: Permanent visa - Skill,1: NOM arrivals,1: New South Wales,A: Annual,2020,9290,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),11: Permanent visa - Skill,1: NOM arrivals,1: New South Wales,A: Annual,2021,7250,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),11: Permanent visa - Skill,1: NOM arrivals,1: New South Wales,A: Annual,2022,8770,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),11: Permanent visa - Skill,1: NOM arrivals,5: Western Australia,A: Annual,2012,9210,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),11: Permanent visa - Skill,1: NOM arrivals,5: Western Australia,A: Annual,2013,9080,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),11: Permanent visa - Skill,1: NOM arrivals,5: Western Australia,A: Annual,2014,8600,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),11: Permanent visa - Skill,1: NOM arrivals,5: Western Australia,A: Annual,2015,6540,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),11: Permanent visa - Skill,1: NOM arrivals,5: Western Australia,A: Annual,2016,5540,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),11: Permanent visa - Skill,1: NOM arrivals,5: Western Australia,A: Annual,2017,4540,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),11: Permanent visa - Skill,1: NOM arrivals,5: Western Australia,A: Annual,2018,3390,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),11: Permanent visa - Skill,1: NOM arrivals,5: Western Australia,A: Annual,2019,2560,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),11: Permanent visa - Skill,1: NOM arrivals,5: Western Australia,A: Annual,2020,1800,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),11: Permanent visa - Skill,1: NOM arrivals,5: Western Australia,A: Annual,2021,950,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),11: Permanent visa - Skill,1: NOM arrivals,5: Western Australia,A: Annual,2022,1920,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),12: Permanent visa - Special Eligibility and humanitarian,1: NOM arrivals,4: South Australia,A: Annual,2012,960,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),12: Permanent visa - Special Eligibility and humanitarian,1: NOM arrivals,4: South Australia,A: Annual,2013,720,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),12: Permanent visa - Special Eligibility and humanitarian,1: NOM arrivals,4: South Australia,A: Annual,2014,1230,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),12: Permanent visa - Special Eligibility and humanitarian,1: NOM arrivals,4: South Australia,A: Annual,2015,790,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),12: Permanent visa - Special Eligibility and humanitarian,1: NOM arrivals,4: South Australia,A: Annual,2016,1080,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),12: Permanent visa - Special Eligibility and humanitarian,1: NOM arrivals,4: South Australia,A: Annual,2017,1440,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),12: Permanent visa - Special Eligibility and humanitarian,1: NOM arrivals,4: South Australia,A: Annual,2018,860,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),12: Permanent visa - Special Eligibility and humanitarian,1: NOM arrivals,4: South Australia,A: Annual,2019,1000,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),12: Permanent visa - Special Eligibility and humanitarian,1: NOM arrivals,4: South Australia,A: Annual,2020,960,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),12: Permanent visa - Special Eligibility and humanitarian,1: NOM arrivals,4: South Australia,A: Annual,2021,90,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),12: Permanent visa - Special Eligibility and humanitarian,1: NOM arrivals,4: South Australia,A: Annual,2022,530,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),13: New Zealand Citizen (subclass 444),1: NOM arrivals,7: Northern Territory,A: Annual,2012,640,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),13: New Zealand Citizen (subclass 444),1: NOM arrivals,7: Northern Territory,A: Annual,2013,680,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),13: New Zealand Citizen (subclass 444),1: NOM arrivals,7: Northern Territory,A: Annual,2014,420,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),13: New Zealand Citizen (subclass 444),1: NOM arrivals,7: Northern Territory,A: Annual,2015,400,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),13: New Zealand Citizen (subclass 444),1: NOM arrivals,7: Northern Territory,A: Annual,2016,370,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),13: New Zealand Citizen (subclass 444),1: NOM arrivals,7: Northern Territory,A: Annual,2017,500,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),13: New Zealand Citizen (subclass 444),1: NOM arrivals,7: Northern Territory,A: Annual,2018,320,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),13: New Zealand Citizen (subclass 444),1: NOM arrivals,7: Northern Territory,A: Annual,2019,270,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),13: New Zealand Citizen (subclass 444),1: NOM arrivals,7: Northern Territory,A: Annual,2020,180,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),13: New Zealand Citizen (subclass 444),1: NOM arrivals,7: Northern Territory,A: Annual,2021,130,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),13: New Zealand Citizen (subclass 444),1: NOM arrivals,7: Northern Territory,A: Annual,2022,160,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),15: Permanent visa - Other permanent visas,1: NOM arrivals,4: South Australia,A: Annual,2012,170,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),15: Permanent visa - Other permanent visas,1: NOM arrivals,4: South Australia,A: Annual,2013,210,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),15: Permanent visa - Other permanent visas,1: NOM arrivals,4: South Australia,A: Annual,2014,190,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),15: Permanent visa - Other permanent visas,1: NOM arrivals,4: South Australia,A: Annual,2015,200,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),15: Permanent visa - Other permanent visas,1: NOM arrivals,4: South Australia,A: Annual,2016,220,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),15: Permanent visa - Other permanent visas,1: NOM arrivals,4: South Australia,A: Annual,2017,230,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),15: Permanent visa - Other permanent visas,1: NOM arrivals,4: South Australia,A: Annual,2018,200,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),15: Permanent visa - Other permanent visas,1: NOM arrivals,4: South Australia,A: Annual,2019,280,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),15: Permanent visa - Other permanent visas,1: NOM arrivals,4: South Australia,A: Annual,2020,400,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),15: Permanent visa - Other permanent visas,1: NOM arrivals,4: South Australia,A: Annual,2021,210,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),15: Permanent visa - Other permanent visas,1: NOM arrivals,4: South Australia,A: Annual,2022,320,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),15: Permanent visa - Other permanent visas,1: NOM arrivals,8: Australian Capital Territory,A: Annual,2012,60,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),15: Permanent visa - Other permanent visas,1: NOM arrivals,8: Australian Capital Territory,A: Annual,2013,70,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),15: Permanent visa - Other permanent visas,1: NOM arrivals,8: Australian Capital Territory,A: Annual,2014,80,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),15: Permanent visa - Other permanent visas,1: NOM arrivals,8: Australian Capital Territory,A: Annual,2015,70,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),15: Permanent visa - Other permanent visas,1: NOM arrivals,8: Australian Capital Territory,A: Annual,2016,80,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),15: Permanent visa - Other permanent visas,1: NOM arrivals,8: Australian Capital Territory,A: Annual,2017,80,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),15: Permanent visa - Other permanent visas,1: NOM arrivals,8: Australian Capital Territory,A: Annual,2018,80,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),15: Permanent visa - Other permanent visas,1: NOM arrivals,8: Australian Capital Territory,A: Annual,2019,100,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),15: Permanent visa - Other permanent visas,1: NOM arrivals,8: Australian Capital Territory,A: Annual,2020,120,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),15: Permanent visa - Other permanent visas,1: NOM arrivals,8: Australian Capital Territory,A: Annual,2021,120,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),15: Permanent visa - Other permanent visas,1: NOM arrivals,8: Australian Capital Territory,A: Annual,2022,100,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),17: Other Visas,1: NOM arrivals,3: Queensland,A: Annual,2012,5390,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),17: Other Visas,1: NOM arrivals,3: Queensland,A: Annual,2013,6750,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),17: Other Visas,1: NOM arrivals,3: Queensland,A: Annual,2014,2460,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),17: Other Visas,1: NOM arrivals,3: Queensland,A: Annual,2015,2470,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),17: Other Visas,1: NOM arrivals,3: Queensland,A: Annual,2016,2850,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),17: Other Visas,1: NOM arrivals,3: Queensland,A: Annual,2017,2400,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),17: Other Visas,1: NOM arrivals,3: Queensland,A: Annual,2018,1840,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),17: Other Visas,1: NOM arrivals,3: Queensland,A: Annual,2019,1810,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),17: Other Visas,1: NOM arrivals,3: Queensland,A: Annual,2020,1490,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),17: Other Visas,1: NOM arrivals,3: Queensland,A: Annual,2021,390,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),17: Other Visas,1: NOM arrivals,3: Queensland,A: Annual,2022,720,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),2: Temporary visa - Vocational Education and Training sector,1: NOM arrivals,7: Northern Territory,A: Annual,2012,40,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),2: Temporary visa - Vocational Education and Training sector,1: NOM arrivals,7: Northern Territory,A: Annual,2013,30,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),2: Temporary visa - Vocational Education and Training sector,1: NOM arrivals,7: Northern Territory,A: Annual,2014,50,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),2: Temporary visa - Vocational Education and Training sector,1: NOM arrivals,7: Northern Territory,A: Annual,2015,30,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),2: Temporary visa - Vocational Education and Training sector,1: NOM arrivals,7: Northern Territory,A: Annual,2016,50,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),2: Temporary visa - Vocational Education and Training sector,1: NOM arrivals,7: Northern Territory,A: Annual,2017,50,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),2: Temporary visa - Vocational Education and Training sector,1: NOM arrivals,7: Northern Territory,A: Annual,2018,50,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),2: Temporary visa - Vocational Education and Training sector,1: NOM arrivals,7: Northern Territory,A: Annual,2019,160,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),2: Temporary visa - Vocational Education and Training sector,1: NOM arrivals,7: Northern Territory,A: Annual,2020,60,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),2: Temporary visa - Vocational Education and Training sector,1: NOM arrivals,7: Northern Territory,A: Annual,2021,0,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),2: Temporary visa - Vocational Education and Training sector,1: NOM arrivals,7: Northern Territory,A: Annual,2022,140,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),3: Temporary visa - Higher education sector,1: NOM arrivals,2: Victoria,A: Annual,2012,12660,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),3: Temporary visa - Higher education sector,1: NOM arrivals,2: Victoria,A: Annual,2013,17870,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),3: Temporary visa - Higher education sector,1: NOM arrivals,2: Victoria,A: Annual,2014,25860,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),3: Temporary visa - Higher education sector,1: NOM arrivals,2: Victoria,A: Annual,2015,28460,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),3: Temporary visa - Higher education sector,1: NOM arrivals,2: Victoria,A: Annual,2016,30640,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),3: Temporary visa - Higher education sector,1: NOM arrivals,2: Victoria,A: Annual,2017,36150,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),3: Temporary visa - Higher education sector,1: NOM arrivals,2: Victoria,A: Annual,2018,38430,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),3: Temporary visa - Higher education sector,1: NOM arrivals,2: Victoria,A: Annual,2019,41990,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),3: Temporary visa - Higher education sector,1: NOM arrivals,2: Victoria,A: Annual,2020,27390,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),3: Temporary visa - Higher education sector,1: NOM arrivals,2: Victoria,A: Annual,2021,160,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),3: Temporary visa - Higher education sector,1: NOM arrivals,2: Victoria,A: Annual,2022,35080,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),6: Temporary visa - Visitor,1: NOM arrivals,AUS: Australia,A: Annual,2012,42720,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),6: Temporary visa - Visitor,1: NOM arrivals,AUS: Australia,A: Annual,2013,47920,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),6: Temporary visa - Visitor,1: NOM arrivals,AUS: Australia,A: Annual,2014,44440,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),6: Temporary visa - Visitor,1: NOM arrivals,AUS: Australia,A: Annual,2015,50240,PSNS: Persons,,,30-6: Year Ending 30 June
